"Time","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"56.750","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","359","359","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","1","3","1224","1","2","0","57"
"56.800","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","1","3","1224","1","2","1","57"
"56.850","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","1","4","1224","1","1","1","57"
"56.900","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","1","4","1224","1","1","1","57"
"56.950","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","1","4","1224","1","1","1","57"
"57.000","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","1","4","1224","1","1","1","57"
"57.050","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","1","4","1225","0","0","1","57"
"57.100","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","0","4","1225","0","0","1","57"
"57.150","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","0","4","1225","0","0","0","57"
"57.200","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","395","395","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","0","4","1225","-0","0","0","57"
"57.250","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","0","4","1226","-0","0","-0","57"
"57.300","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-0","0","4","1226","-0","0","-1","57"
"57.350","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-0","0","3","1226","-0","1","-1","57"
"57.400","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-0","-0","3","1226","-1","1","-1","57"
"57.450","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","0","-0","3","1226","-1","1","-1","57"
"57.500","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","0","-0","3","1226","-1","1","-1","58"
"57.550","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","0","-0","2","1226","-0","2","-1","58"
"57.600","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-0","2","1226","-0","2","-1","58"
"57.650","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-1","2","1226","-0","2","-1","58"
"57.700","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-1","2","1226","-0","2","-0","58"
"57.750","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-1","2","1225","0","3","0","58"
"57.800","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-1","2","1225","0","2","0","58"
"57.850","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-1","2","1225","0","2","1","58"
"57.900","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","-1","2","1224","1","2","1","58"
"57.950","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","1","-1","2","1224","1","2","1","58"
"58.000","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","1","-1","2","1224","1","2","1","58"
"58.050","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","1","-1","2","1224","1","1","1","58"
"58.100","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","1","-1","2","1224","2","1","1","58"
"58.150","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","358","358","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","1","-1","3","1224","2","0","1","58"
"58.200","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","1","-1","3","1224","2","0","0","58"
"58.250","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","1","-1","3","1224","2","-0","0","58"
"58.300","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","394","394","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","-1","3","1224","2","-0","-0","58"
"58.350","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","-2","4","1224","2","-0","-1","58"
"58.400","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","-2","4","1225","2","-0","-1","58"
"58.450","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","-2","4","1225","2","-0","-1","58"
"58.500","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","-1","4","1225","2","0","-2","58"
"58.550","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-1","-0","-1","4","1226","2","1","-1","59"
"58.600","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-1","-0","-1","5","1226","2","1","-1","59"
"58.650","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-1","-0","-1","5","1226","1","1","-1","59"
"58.700","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-2","-1","-1","4","1227","1","2","-1","59"
"58.750","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-2","-1","-1","4","1227","1","2","-0","59"
"58.800","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-2","-1","-1","4","1227","1","2","0","59"
"58.850","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-2","-1","-1","4","1227","0","3","1","59"
"58.900","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","-2","-1","-1","4","1226","0","3","1","59"
"58.950","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","-2","-1","3","1226","-0","3","1","59"
"59.000","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","-2","-1","3","1226","-0","3","2","59"
"59.050","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-2","-1","3","1226","-1","3","2","59"
"59.100","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-2","-1","2","1225","-1","2","2","59"
"59.150","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-2","-1","2","1225","-1","2","1","59"
"59.200","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-2","-0","2","1224","-1","1","1","59"
"59.250","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","-2","-0","1","1224","-1","1","1","59"
"59.300","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","-1","-0","1","1224","-1","1","0","59"
"59.350","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","393","393","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","-1","0","1","1223","-1","0","-1","59"
"59.400","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","-1","0","1","1223","-1","-0","-1","59"
"59.450","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-0","-1","0","1","1223","-1","-0","-1","59"
"59.500","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-0","-1","0","1","1223","-0","-1","-2","60"
"59.550","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","357","357","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-0","1","2","1223","-0","-1","-2","60"
"59.600","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-0","1","2","1224","-0","-0","-2","60"
"59.650","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-0","1","2","1224","0","-0","-2","60"
"59.700","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","3","1224","1","0","-1","60"
"59.750","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","3","1225","1","1","-1","60"
"59.800","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","1225","1","1","-0","60"
"59.850","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","1225","1","1","-0","60"
"59.900","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","4","1226","2","2","1","60"
"59.950","0","0.00","0.00","-0","0.0","0","0","0","0","100","1877","0","0","8","8","20","20","392","392","356","356","27","28","26","27","81","81","81","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","4","1226","2","2","1","60"
